split_id,iteration,is_lookahead,parent_v1x,parent_v1y,parent_v2x,parent_v2y,parent_v3x,parent_v3y,split_src_x,split_src_y,split_tgt_x,split_tgt_y,child1_v1x,child1_v1y,child1_v2x,child1_v2y,child1_v3x,child1_v3y,child2_v1x,child2_v1y,child2_v2x,child2_v2y,child2_v3x,child2_v3y
1218,1448,1,-96.7631,42.0494,-96.6244,42.1124,-96.6376,42.107,-96.6244,42.1124,-96.6744,42.0901,-96.6244,42.1124,-96.6376,42.107,-96.6744,42.0901,-96.6244,42.1124,-96.6744,42.0901,-96.7631,42.0494
1219,1451,1,-96.7631,42.0494,-96.6395,42.1062,-96.6449,42.1039,-96.7631,42.0494,-96.6433,42.1046,-96.7631,42.0494,-96.6395,42.1062,-96.6433,42.1046,-96.7631,42.0494,-96.6433,42.1046,-96.6449,42.1039
1220,1452,1,-96.7631,42.0494,-96.6449,42.1039,-96.6502,42.1017,-96.6449,42.1039,-96.6754,42.0901,-96.6449,42.1039,-96.6502,42.1017,-96.6754,42.0901,-96.6449,42.1039,-96.6754,42.0901,-96.7631,42.0494
1221,1453,1,-96.7631,42.0494,-96.6502,42.1017,-96.6522,42.1009,-96.6502,42.1017,-96.6756,42.0901,-96.6502,42.1017,-96.6522,42.1009,-96.6756,42.0901,-96.6502,42.1017,-96.6756,42.0901,-96.7631,42.0494
1222,1454,1,-96.7631,42.0494,-96.6522,42.1009,-96.666,42.0952,-96.6522,42.1009,-96.677,42.09,-96.6522,42.1009,-96.666,42.0952,-96.677,42.09,-96.6522,42.1009,-96.677,42.09,-96.7631,42.0494
1223,1457,1,-96.6727,42.0924,-96.7086,42.0752,-96.6684,42.0942,-96.6727,42.0924,-96.6772,42.09,-96.6727,42.0924,-96.7086,42.0752,-96.6772,42.09,-96.6727,42.0924,-96.6772,42.09,-96.6684,42.0942
1224,1459,1,-96.7631,42.0494,-96.6747,42.0916,-96.7631,42.0549,-96.7631,42.0494,-96.6759,42.0911,-96.7631,42.0494,-96.6747,42.0916,-96.6759,42.0911,-96.7631,42.0494,-96.6759,42.0911,-96.7631,42.0549
1225,1461,1,-96.7634,41.7423,-96.7488,41.7442,-96.7489,41.7464,-96.7489,41.7464,-96.7618,41.7425,-96.7489,41.7464,-96.7634,41.7423,-96.7618,41.7425,-96.7489,41.7464,-96.7618,41.7425,-96.7488,41.7442
1226,1462,1,-96.7634,41.7423,-96.7489,41.7464,-96.7493,41.7535,-96.7493,41.7535,-96.7627,41.7425,-96.7493,41.7535,-96.7634,41.7423,-96.7627,41.7425,-96.7493,41.7535,-96.7627,41.7425,-96.7489,41.7464
1227,1463,1,-96.7634,41.7423,-96.7493,41.7535,-96.7631,42.0494,-96.7493,41.7535,-96.7634,41.7425,-96.7493,41.7535,-96.7631,42.0494,-96.7634,41.7425,-96.7493,41.7535,-96.7634,41.7425,-96.7634,41.7423
1228,1466,1,-96.7488,41.7423,-96.7209,41.7432,-96.721,41.744,-96.7209,41.7432,-96.7463,41.7425,-96.7209,41.7432,-96.721,41.744,-96.7463,41.7425,-96.7209,41.7432,-96.7463,41.7425,-96.7488,41.7423
1229,1467,1,-96.7488,41.7423,-96.721,41.744,-96.7631,42.0494,-96.721,41.744,-96.7488,41.7425,-96.721,41.744,-96.7631,42.0494,-96.7488,41.7425,-96.721,41.744,-96.7488,41.7425,-96.7488,41.7423
1230,1486,1,-96.6983,41.7423,-96.6752,41.7429,-96.6754,41.7438,-96.6754,41.7438,-96.6951,41.7423,-96.6754,41.7438,-96.6983,41.7423,-96.6951,41.7423,-96.6754,41.7438,-96.6951,41.7423,-96.6752,41.7429
1231,1487,1,-96.6983,41.7423,-96.6754,41.7438,-96.7631,42.0494,-96.6754,41.7438,-96.6983,41.7423,-96.6754,41.7438,-96.7631,42.0494,-96.6983,41.7423,-96.6754,41.7438,-96.6983,41.7423,-96.6983,41.7423
1232,1488,1,-96.7631,42.0494,-96.6752,41.7431,-96.6133,41.7422,-96.7631,42.0494,-96.6135,41.7422,-96.7631,42.0494,-96.6752,41.7431,-96.6135,41.7422,-96.7631,42.0494,-96.6135,41.7422,-96.6133,41.7422
1233,1501,1,-96.7631,42.0494,-96.6012,41.7421,-96.5919,41.7422,-96.7631,42.0494,-96.5998,41.7421,-96.7631,42.0494,-96.6012,41.7421,-96.5998,41.7421,-96.7631,42.0494,-96.5998,41.7421,-96.5919,41.7422
1234,1507,1,-96.7631,42.0494,-96.5552,41.7527,-96.5467,41.7419,-96.5552,41.7527,-96.5552,41.754,-96.5552,41.7527,-96.5467,41.7419,-96.5552,41.754,-96.5552,41.7527,-96.5552,41.754,-96.7631,42.0494
1235,1508,1,-96.5467,41.7419,-96.702,41.9397,-96.6987,41.9337,-96.702,41.9397,-96.5552,41.7526,-96.702,41.9397,-96.6987,41.9337,-96.5552,41.7526,-96.702,41.9397,-96.5552,41.7526,-96.5467,41.7419
1236,1509,1,-96.5467,41.7419,-96.6987,41.9337,-96.6702,41.8826,-96.6987,41.9337,-96.5552,41.7516,-96.6987,41.9337,-96.6702,41.8826,-96.5552,41.7516,-96.6987,41.9337,-96.5552,41.7516,-96.5467,41.7419
1237,1510,1,-96.5467,41.7419,-96.6702,41.8826,-96.6341,41.8178,-96.6702,41.8826,-96.5552,41.7493,-96.6702,41.8826,-96.6341,41.8178,-96.5552,41.7493,-96.6702,41.8826,-96.5552,41.7493,-96.5467,41.7419
1238,1511,1,-96.5467,41.7419,-96.6341,41.8178,-96.6328,41.8156,-96.6341,41.8178,-96.5552,41.7492,-96.6341,41.8178,-96.6328,41.8156,-96.5552,41.7492,-96.6341,41.8178,-96.5552,41.7492,-96.5467,41.7419
1239,1512,1,-96.5467,41.7419,-96.6328,41.8156,-96.6271,41.8053,-96.6328,41.8156,-96.5552,41.7486,-96.6328,41.8156,-96.6271,41.8053,-96.5552,41.7486,-96.6328,41.8156,-96.5552,41.7486,-96.5467,41.7419
1240,1513,1,-96.5467,41.7419,-96.6271,41.8053,-96.6266,41.8044,-96.6271,41.8053,-96.5552,41.7486,-96.6271,41.8053,-96.6266,41.8044,-96.5552,41.7486,-96.6271,41.8053,-96.5552,41.7486,-96.5467,41.7419
1241,1514,1,-96.5467,41.7419,-96.6266,41.8044,-96.6147,41.783,-96.6266,41.8044,-96.5552,41.7471,-96.6266,41.8044,-96.6147,41.783,-96.5552,41.7471,-96.6266,41.8044,-96.5552,41.7471,-96.5467,41.7419
1242,1515,1,-96.5467,41.7419,-96.6147,41.783,-96.6062,41.7679,-96.6147,41.783,-96.5552,41.7456,-96.6147,41.783,-96.6062,41.7679,-96.5552,41.7456,-96.6147,41.783,-96.5552,41.7456,-96.5467,41.7419
1243,1516,1,-96.5467,41.7419,-96.6062,41.7679,-96.6025,41.7612,-96.6062,41.7679,-96.5552,41.7449,-96.6062,41.7679,-96.6025,41.7612,-96.5552,41.7449,-96.6062,41.7679,-96.5552,41.7449,-96.5467,41.7419
1244,1517,1,-96.5467,41.7419,-96.6025,41.7612,-96.6009,41.7583,-96.6025,41.7612,-96.5552,41.7445,-96.6025,41.7612,-96.6009,41.7583,-96.5552,41.7445,-96.6025,41.7612,-96.5552,41.7445,-96.5467,41.7419
1245,1518,1,-96.5467,41.7419,-96.6009,41.7583,-96.5975,41.7522,-96.6009,41.7583,-96.5552,41.7437,-96.6009,41.7583,-96.5975,41.7522,-96.5552,41.7437,-96.6009,41.7583,-96.5552,41.7437,-96.5467,41.7419
1246,1519,1,-96.5467,41.7419,-96.5975,41.7522,-96.5952,41.7481,-96.5975,41.7522,-96.5552,41.743,-96.5975,41.7522,-96.5952,41.7481,-96.5552,41.743,-96.5975,41.7522,-96.5552,41.743,-96.5467,41.7419
1247,1520,1,-96.5467,41.7419,-96.5952,41.7481,-96.592,41.7424,-96.5952,41.7481,-96.5552,41.742,-96.5952,41.7481,-96.592,41.7424,-96.5552,41.742,-96.5952,41.7481,-96.5552,41.742,-96.5467,41.7419
1248,1538,1,-97.0217,41.743,-97.0064,41.7747,-97.0093,41.7709,-97.0064,41.7747,-97.0198,41.7472,-97.0064,41.7747,-97.0093,41.7709,-97.0198,41.7472,-97.0064,41.7747,-97.0198,41.7472,-97.0217,41.743
1249,1539,1,-97.0217,41.743,-97.0093,41.7709,-97.0112,41.7686,-97.0093,41.7709,-97.0198,41.7475,-97.0093,41.7709,-97.0112,41.7686,-97.0198,41.7475,-97.0093,41.7709,-97.0198,41.7475,-97.0217,41.743
1250,1541,1,-97.0112,41.7686,-97.0198,41.7486,-97.0217,41.743,-97.0198,41.7486,-97.0198,41.7475,-97.0198,41.7486,-97.0217,41.743,-97.0198,41.7475,-97.0198,41.7486,-97.0198,41.7475,-97.0112,41.7686
1251,1543,1,-97.0147,41.764,-97.0198,41.7506,-97.0217,41.743,-97.0198,41.7506,-97.0198,41.7486,-97.0198,41.7506,-97.0217,41.743,-97.0198,41.7486,-97.0198,41.7506,-97.0198,41.7486,-97.0147,41.764
1252,1545,1,-97.0172,41.7608,-97.0198,41.7521,-97.0217,41.743,-97.0198,41.7521,-97.0198,41.7506,-97.0198,41.7521,-97.0217,41.743,-97.0198,41.7506,-97.0198,41.7521,-97.0198,41.7506,-97.0172,41.7608
1253,1599,1,-96.7907,41.7424,-96.778,41.7516,-96.7631,42.087,-96.778,41.7516,-96.7907,41.7426,-96.778,41.7516,-96.7631,42.087,-96.7907,41.7426,-96.778,41.7516,-96.7907,41.7426,-96.7907,41.7424
1254,1608,1,-96.9809,42.0906,-96.9598,41.8345,-96.9533,42.09,-96.9809,42.0906,-96.9534,42.089,-96.9809,42.0906,-96.9598,41.8345,-96.9534,42.089,-96.9809,42.0906,-96.9534,42.089,-96.9533,42.09
1255,1609,1,-96.9809,42.0906,-96.9533,42.09,-96.9533,42.0903,-96.9809,42.0906,-96.9533,42.0902,-96.9809,42.0906,-96.9533,42.09,-96.9533,42.0902,-96.9809,42.0906,-96.9533,42.0902,-96.9533,42.0903
1256,1610,1,-96.9598,41.8345,-96.9809,42.0906,-96.9833,42.0906,-96.9598,41.8345,-96.9815,42.0906,-96.9598,41.8345,-96.9809,42.0906,-96.9815,42.0906,-96.9598,41.8345,-96.9815,42.0906,-96.9833,42.0906
1257,1611,1,-96.9598,41.8345,-96.9833,42.0906,-96.9881,42.0906,-96.9598,41.8345,-96.9848,42.0906,-96.9598,41.8345,-96.9833,42.0906,-96.9848,42.0906,-96.9598,41.8345,-96.9848,42.0906,-96.9881,42.0906
1258,1612,1,-96.9598,41.8345,-96.9881,42.0906,-96.9934,42.0906,-96.9598,41.8345,-96.9929,42.0906,-96.9598,41.8345,-96.9881,42.0906,-96.9929,42.0906,-96.9598,41.8345,-96.9929,42.0906,-96.9934,42.0906
1259,1613,1,-96.9598,41.8345,-96.9934,42.0906,-97.0193,42.0904,-96.9598,41.8345,-96.9963,42.0906,-96.9598,41.8345,-96.9934,42.0906,-96.9963,42.0906,-96.9598,41.8345,-96.9963,42.0906,-97.0193,42.0904
1260,1614,1,-97.0199,42.0744,-97.0185,42.0377,-97.0186,42.0487,-97.0185,42.0377,-97.0196,42.0677,-97.0185,42.0377,-97.0186,42.0487,-97.0196,42.0677,-97.0185,42.0377,-97.0196,42.0677,-97.0199,42.0744
1261,1615,1,-97.0199,42.0744,-97.0186,42.0487,-97.0188,42.0572,-97.0199,42.0744,-97.0187,42.0535,-97.0199,42.0744,-97.0186,42.0487,-97.0187,42.0535,-97.0199,42.0744,-97.0187,42.0535,-97.0188,42.0572
1262,1616,1,-97.0199,42.0744,-97.0188,42.0572,-97.019,42.07,-97.0199,42.0744,-97.0189,42.0639,-97.0199,42.0744,-97.0188,42.0572,-97.0189,42.0639,-97.0199,42.0744,-97.0189,42.0639,-97.019,42.07
1263,1617,1,-97.0199,42.0744,-97.019,42.07,-97.0192,42.0786,-97.019,42.07,-97.0196,42.076,-97.019,42.07,-97.0192,42.0786,-97.0196,42.076,-97.019,42.07,-97.0196,42.076,-97.0199,42.0744
1264,1619,1,-97.0192,42.0786,-97.0196,42.0823,-97.0199,42.0744,-97.0196,42.0823,-97.0195,42.0765,-97.0196,42.0823,-97.0199,42.0744,-97.0195,42.0765,-97.0196,42.0823,-97.0195,42.0765,-97.0192,42.0786
1265,1620,1,-97.0209,42.046,-97.0185,42.0377,-97.0187,42.0448,-97.0187,42.0448,-97.0197,42.0418,-97.0187,42.0448,-97.0209,42.046,-97.0197,42.0418,-97.0187,42.0448,-97.0197,42.0418,-97.0185,42.0377
1266,1621,1,-97.0209,42.046,-97.0187,42.0448,-97.0188,42.0474,-97.0188,42.0474,-97.0196,42.0453,-97.0188,42.0474,-97.0209,42.046,-97.0196,42.0453,-97.0188,42.0474,-97.0196,42.0453,-97.0187,42.0448
1267,1622,1,-97.0209,42.046,-97.0188,42.0474,-97.019,42.0526,-97.0209,42.046,-97.0189,42.0484,-97.0209,42.046,-97.0188,42.0474,-97.0189,42.0484,-97.0209,42.046,-97.0189,42.0484,-97.019,42.0526
1268,1623,1,-97.0209,42.046,-97.019,42.0526,-97.0192,42.0575,-97.0192,42.0575,-97.0196,42.0505,-97.0192,42.0575,-97.0209,42.046,-97.0196,42.0505,-97.0192,42.0575,-97.0196,42.0505,-97.019,42.0526
1269,1624,1,-97.0195,42.0634,-97.0209,42.046,-97.0199,42.0527,-97.0195,42.0634,-97.0203,42.0501,-97.0195,42.0634,-97.0209,42.046,-97.0203,42.0501,-97.0195,42.0634,-97.0203,42.0501,-97.0199,42.0527
1270,1625,1,-97.0195,42.0634,-97.0199,42.0527,-97.0192,42.0575,-97.0195,42.0634,-97.0195,42.0553,-97.0195,42.0634,-97.0199,42.0527,-97.0195,42.0553,-97.0195,42.0634,-97.0195,42.0553,-97.0192,42.0575
1271,1627,1,-97.0209,42.046,-97.0195,42.0645,-97.0199,42.0744,-97.0195,42.0645,-97.0203,42.0638,-97.0195,42.0645,-97.0199,42.0744,-97.0203,42.0638,-97.0195,42.0645,-97.0203,42.0638,-97.0209,42.046
1272,1628,1,-97.0215,42.0267,-96.9598,41.8345,-97.004,41.9876,-96.9598,41.8345,-97.0196,42.0225,-96.9598,41.8345,-97.004,41.9876,-97.0196,42.0225,-96.9598,41.8345,-97.0196,42.0225,-97.0215,42.0267
1273,1629,1,-97.0215,42.0267,-97.004,41.9876,-97.011,42.012,-97.004,41.9876,-97.0196,42.0241,-97.004,41.9876,-97.011,42.012,-97.0196,42.0241,-97.004,41.9876,-97.0196,42.0241,-97.0215,42.0267
1274,1630,1,-97.0215,42.0267,-97.011,42.012,-97.0142,42.023,-97.011,42.012,-97.0196,42.0258,-97.011,42.012,-97.0142,42.023,-97.0196,42.0258,-97.011,42.012,-97.0196,42.0258,-97.0215,42.0267
1275,1631,1,-97.0215,42.0267,-97.0142,42.023,-97.015,42.0259,-97.0142,42.023,-97.0196,42.0265,-97.0142,42.023,-97.015,42.0259,-97.0196,42.0265,-97.0142,42.023,-97.0196,42.0265,-97.0215,42.0267
1276,1632,1,-97.0215,42.0267,-97.015,42.0259,-97.0157,42.0281,-97.015,42.0259,-97.0196,42.0272,-97.015,42.0259,-97.0157,42.0281,-97.0196,42.0272,-97.015,42.0259,-97.0196,42.0272,-97.0215,42.0267
1277,1633,1,-97.0215,42.0267,-97.0157,42.0281,-97.0164,42.0305,-97.0157,42.0281,-97.0196,42.0281,-97.0157,42.0281,-97.0164,42.0305,-97.0196,42.0281,-97.0157,42.0281,-97.0196,42.0281,-97.0215,42.0267
1278,1634,1,-97.0215,42.0267,-97.0164,42.0305,-97.0168,42.032,-97.0164,42.0305,-97.0196,42.0289,-97.0164,42.0305,-97.0168,42.032,-97.0196,42.0289,-97.0164,42.0305,-97.0196,42.0289,-97.0215,42.0267
1279,1635,1,-97.0215,42.0267,-97.0168,42.032,-97.0172,42.0335,-97.0168,42.032,-97.0199,42.0293,-97.0168,42.032,-97.0172,42.0335,-97.0199,42.0293,-97.0168,42.032,-97.0199,42.0293,-97.0215,42.0267
1280,1638,1,-97.0215,42.0267,-97.0176,42.0346,-97.0186,42.0383,-97.0176,42.0346,-97.0196,42.0343,-97.0176,42.0346,-97.0186,42.0383,-97.0196,42.0343,-97.0176,42.0346,-97.0196,42.0343,-97.0215,42.0267
1281,1639,1,-97.0215,42.0267,-97.0186,42.0383,-97.0189,42.0394,-97.0189,42.0394,-97.0196,42.0343,-97.0189,42.0394,-97.0215,42.0267,-97.0196,42.0343,-97.0189,42.0394,-97.0196,42.0343,-97.0186,42.0383
1282,1643,1,-97.0215,42.0267,-97.0195,42.0413,-97.0209,42.046,-97.0215,42.0267,-97.0196,42.0417,-97.0215,42.0267,-97.0195,42.0413,-97.0196,42.0417,-97.0215,42.0267,-97.0196,42.0417,-97.0209,42.046
1283,1644,1,-97.022,42.0113,-96.9598,41.8345,-96.9937,41.9401,-96.9598,41.8345,-97.0195,42.0049,-96.9598,41.8345,-96.9937,41.9401,-97.0195,42.0049,-96.9598,41.8345,-97.0195,42.0049,-97.022,42.0113
1284,1645,1,-97.022,42.0113,-96.9937,41.9401,-97.0115,41.9954,-96.9937,41.9401,-97.0195,42.0075,-96.9937,41.9401,-97.0115,41.9954,-97.0195,42.0075,-96.9937,41.9401,-97.0195,42.0075,-97.022,42.0113
1285,1647,1,-97.0115,41.9954,-97.0195,42.0098,-97.022,42.0113,-97.0195,42.0098,-97.0195,42.0075,-97.0195,42.0098,-97.022,42.0113,-97.0195,42.0075,-97.0195,42.0098,-97.0195,42.0075,-97.0115,41.9954
1286,1650,1,-97.022,42.0113,-97.0156,42.0085,-97.0179,42.0156,-97.0156,42.0085,-97.0195,42.0139,-97.0156,42.0085,-97.0179,42.0156,-97.0195,42.0139,-97.0156,42.0085,-97.0195,42.0139,-97.022,42.0113
1287,1654,1,-97.0194,42.0202,-97.0215,42.0267,-97.022,42.0123,-97.0215,42.0267,-97.0196,42.0196,-97.0215,42.0267,-97.022,42.0123,-97.0196,42.0196,-97.0215,42.0267,-97.0196,42.0196,-97.0194,42.0202
1288,1656,1,-97.0175,41.9984,-97.0238,41.9585,-97.0231,41.9571,-97.0238,41.9585,-97.0197,41.9822,-97.0238,41.9585,-97.0231,41.9571,-97.0197,41.9822,-97.0238,41.9585,-97.0197,41.9822,-97.0175,41.9984
1289,1657,1,-97.0175,41.9984,-97.0231,41.9571,-97.0227,41.9564,-97.0231,41.9571,-97.0197,41.9805,-97.0231,41.9571,-97.0227,41.9564,-97.0197,41.9805,-97.0231,41.9571,-97.0197,41.9805,-97.0175,41.9984
1290,1658,1,-97.0175,41.9984,-97.0227,41.9564,-97.0226,41.9562,-97.0227,41.9564,-97.0197,41.98,-97.0227,41.9564,-97.0226,41.9562,-97.0197,41.98,-97.0227,41.9564,-97.0197,41.98,-97.0175,41.9984
1291,1659,1,-97.0175,41.9984,-97.0226,41.9562,-97.0223,41.9556,-97.0226,41.9562,-97.0197,41.9786,-97.0226,41.9562,-97.0223,41.9556,-97.0197,41.9786,-97.0226,41.9562,-97.0197,41.9786,-97.0175,41.9984
1292,1660,1,-97.0175,41.9984,-97.0223,41.9556,-97.0221,41.9552,-97.0223,41.9556,-97.0197,41.9774,-97.0223,41.9556,-97.0221,41.9552,-97.0197,41.9774,-97.0223,41.9556,-97.0197,41.9774,-97.0175,41.9984
1293,1661,1,-97.0175,41.9984,-97.0221,41.9552,-97.0219,41.9548,-97.0221,41.9552,-97.0197,41.9761,-97.0221,41.9552,-97.0219,41.9548,-97.0197,41.9761,-97.0221,41.9552,-97.0197,41.9761,-97.0175,41.9984
1294,1662,1,-97.0175,41.9984,-97.0219,41.9548,-97.0217,41.9544,-97.0219,41.9548,-97.0197,41.975,-97.0219,41.9548,-97.0217,41.9544,-97.0197,41.975,-97.0219,41.9548,-97.0197,41.975,-97.0175,41.9984
1295,1663,1,-97.0175,41.9984,-97.0217,41.9544,-97.0207,41.9525,-97.0175,41.9984,-97.0215,41.9541,-97.0175,41.9984,-97.0217,41.9544,-97.0215,41.9541,-97.0175,41.9984,-97.0215,41.9541,-97.0207,41.9525
1296,1664,1,-97.0175,41.9984,-97.0207,41.9525,-97.0204,41.9519,-97.0207,41.9525,-97.0197,41.9633,-97.0207,41.9525,-97.0204,41.9519,-97.0197,41.9633,-97.0207,41.9525,-97.0197,41.9633,-97.0175,41.9984
1297,1665,1,-97.0175,41.9984,-97.0204,41.9519,-97.0203,41.9516,-97.0203,41.9516,-97.0197,41.9633,-97.0203,41.9516,-97.0175,41.9984,-97.0197,41.9633,-97.0203,41.9516,-97.0197,41.9633,-97.0204,41.9519
1298,1669,1,-97.0175,41.9984,-97.0198,41.9508,-96.9598,41.8345,-97.0175,41.9984,-97.0198,41.9507,-97.0175,41.9984,-97.0198,41.9508,-97.0198,41.9507,-97.0175,41.9984,-97.0198,41.9507,-96.9598,41.8345
1299,1670,1,-97.0175,41.9984,-97.022,42.0113,-97.0223,42.0047,-97.022,42.0113,-97.0195,42.0011,-97.022,42.0113,-97.0223,42.0047,-97.0195,42.0011,-97.022,42.0113,-97.0195,42.0011,-97.0175,41.9984
1300,1674,1,-97.0175,41.9984,-97.0223,42.0026,-97.0224,42.0015,-97.0223,42.0026,-97.0195,41.9997,-97.0223,42.0026,-97.0224,42.0015,-97.0195,41.9997,-97.0223,42.0026,-97.0195,41.9997,-97.0175,41.9984
1301,1675,1,-97.0175,41.9984,-97.0224,42.0015,-97.0226,41.994,-97.0224,42.0015,-97.0196,41.9966,-97.0224,42.0015,-97.0226,41.994,-97.0196,41.9966,-97.0224,42.0015,-97.0196,41.9966,-97.0175,41.9984
1302,1676,1,-97.0228,41.9888,-97.0175,41.9984,-97.0195,41.9966,-97.0195,41.9966,-97.0197,41.9944,-97.0195,41.9966,-97.0228,41.9888,-97.0197,41.9944,-97.0195,41.9966,-97.0197,41.9944,-97.0175,41.9984
1303,1677,1,-97.0228,41.9888,-97.0195,41.9966,-97.0226,41.994,-97.0195,41.9966,-97.0227,41.9922,-97.0195,41.9966,-97.0226,41.994,-97.0227,41.9922,-97.0195,41.9966,-97.0227,41.9922,-97.0228,41.9888
1304,1680,1,-97.0233,41.9736,-97.0175,41.9984,-97.0195,41.9942,-97.0195,41.9942,-97.0196,41.9893,-97.0195,41.9942,-97.0233,41.9736,-97.0196,41.9893,-97.0195,41.9942,-97.0196,41.9893,-97.0175,41.9984
1305,1682,1,-97.0175,41.9984,-97.0233,41.9736,-97.0235,41.9691,-97.0233,41.9736,-97.0196,41.9879,-97.0233,41.9736,-97.0235,41.9691,-97.0196,41.9879,-97.0233,41.9736,-97.0196,41.9879,-97.0175,41.9984
1306,1683,1,-97.0175,41.9984,-97.0235,41.9691,-97.0238,41.9585,-97.0175,41.9984,-97.0238,41.9593,-97.0175,41.9984,-97.0235,41.9691,-97.0238,41.9593,-97.0175,41.9984,-97.0238,41.9593,-97.0238,41.9585
1307,1687,1,-96.9598,41.8345,-97.0204,41.9299,-97.0209,41.928,-97.0204,41.9299,-97.0198,41.9263,-97.0204,41.9299,-97.0209,41.928,-97.0198,41.9263,-97.0204,41.9299,-97.0198,41.9263,-96.9598,41.8345
1308,1688,1,-96.9598,41.8345,-97.0209,41.928,-97.0217,41.9245,-97.0209,41.928,-97.0198,41.9216,-97.0209,41.928,-97.0217,41.9245,-97.0198,41.9216,-97.0209,41.928,-97.0198,41.9216,-96.9598,41.8345
1309,1689,1,-96.9598,41.8345,-97.0217,41.9245,-97.0226,41.9209,-97.0217,41.9245,-97.0198,41.917,-97.0217,41.9245,-97.0226,41.9209,-97.0198,41.917,-97.0217,41.9245,-97.0198,41.917,-96.9598,41.8345
1310,1690,1,-96.9598,41.8345,-97.0226,41.9209,-97.0231,41.9191,-97.0226,41.9209,-97.0198,41.9147,-97.0226,41.9209,-97.0231,41.9191,-97.0198,41.9147,-97.0226,41.9209,-97.0198,41.9147,-96.9598,41.8345
1311,1691,1,-96.9598,41.8345,-97.0231,41.9191,-97.024,41.915,-97.0231,41.9191,-97.0197,41.9096,-97.0231,41.9191,-97.024,41.915,-97.0197,41.9096,-97.0231,41.9191,-97.0197,41.9096,-96.9598,41.8345
1312,1692,1,-96.9598,41.8345,-97.024,41.915,-97.0243,41.9137,-97.024,41.915,-97.0197,41.9081,-97.024,41.915,-97.0243,41.9137,-97.0197,41.9081,-97.024,41.915,-97.0197,41.9081,-96.9598,41.8345
1313,1693,1,-96.9598,41.8345,-97.0243,41.9137,-97.0245,41.9132,-97.0243,41.9137,-97.0197,41.9075,-97.0243,41.9137,-97.0245,41.9132,-97.0197,41.9075,-97.0243,41.9137,-97.0197,41.9075,-96.9598,41.8345
1314,1696,1,-96.9598,41.8345,-97.0245,41.9129,-97.0251,41.9108,-97.0245,41.9129,-97.0197,41.9046,-97.0245,41.9129,-97.0251,41.9108,-97.0197,41.9046,-97.0245,41.9129,-97.0197,41.9046,-96.9598,41.8345
1315,1697,1,-96.9598,41.8345,-97.0251,41.9108,-97.0253,41.9097,-97.0251,41.9108,-97.0197,41.9033,-97.0251,41.9108,-97.0253,41.9097,-97.0197,41.9033,-97.0251,41.9108,-97.0197,41.9033,-96.9598,41.8345
1316,1699,1,-97.0253,41.9097,-97.0196,41.9024,-96.9598,41.8345,-97.0196,41.9024,-97.0197,41.9033,-97.0196,41.9024,-96.9598,41.8345,-97.0197,41.9033,-97.0196,41.9024,-97.0197,41.9033,-97.0253,41.9097
1317,1705,1,-97.0238,41.9585,-97.0191,41.9355,-97.0188,41.9368,-97.0191,41.9355,-97.0198,41.9412,-97.0191,41.9355,-97.0188,41.9368,-97.0198,41.9412,-97.0191,41.9355,-97.0198,41.9412,-97.0238,41.9585
1318,1707,1,-97.0238,41.9585,-97.0186,41.9374,-97.018,41.9399,-97.0186,41.9374,-97.0198,41.9455,-97.0186,41.9374,-97.018,41.9399,-97.0198,41.9455,-97.0186,41.9374,-97.0198,41.9455,-97.0238,41.9585
1319,1709,1,-97.0179,41.9403,-97.0199,41.9477,-97.0238,41.9585,-97.0199,41.9477,-97.0198,41.946,-97.0199,41.9477,-97.0238,41.9585,-97.0198,41.946,-97.0199,41.9477,-97.0198,41.946,-97.0179,41.9403
1320,1710,1,-97.0238,41.9585,-97.0177,41.9414,-97.0173,41.9428,-97.0177,41.9414,-97.0197,41.9487,-97.0177,41.9414,-97.0173,41.9428,-97.0197,41.9487,-97.0177,41.9414,-97.0197,41.9487,-97.0238,41.9585
1321,1711,1,-97.0238,41.9585,-97.0173,41.9428,-97.0171,41.9438,-97.0173,41.9428,-97.0198,41.9496,-97.0173,41.9428,-97.0171,41.9438,-97.0198,41.9496,-97.0173,41.9428,-97.0198,41.9496,-97.0238,41.9585
1322,1712,1,-97.0238,41.9585,-97.0171,41.9438,-97.0169,41.9445,-97.0171,41.9438,-97.0198,41.9503,-97.0171,41.9438,-97.0169,41.9445,-97.0198,41.9503,-97.0171,41.9438,-97.0198,41.9503,-97.0238,41.9585
1323,1715,0,-97.0255,41.909,-97.0197,41.8663,-97.0184,41.8656,-97.0197,41.8663,-97.0197,41.8735,-97.0197,41.8663,-97.0184,41.8656,-97.0197,41.8735,-97.0197,41.8663,-97.0197,41.8735,-97.0255,41.909
1324,1719,1,-97.0255,41.909,-97.0179,41.8654,-97.0176,41.8652,-97.0179,41.8654,-97.0197,41.8769,-97.0179,41.8654,-97.0176,41.8652,-97.0197,41.8769,-97.0179,41.8654,-97.0197,41.8769,-97.0255,41.909
1325,1722,1,-97.0255,41.909,-97.0174,41.8651,-97.0128,41.8626,-97.0174,41.8651,-97.0197,41.888,-97.0174,41.8651,-97.0128,41.8626,-97.0197,41.888,-97.0174,41.8651,-97.0197,41.888,-97.0255,41.909
